id,x,y,z,length,orientation
110031,0,-1468.6636130249198686,22967.180000000000291,3220,0
110032,0,-1488.9436130249200687,22967.180000000000291,3220,0
110033,0,-1509.2236130249200414,22967.180000000000291,3220,0
110034,0,-1529.5036130249202415,22967.180000000000291,3220,0
110035,0,-1549.7836130249202142,22967.180000000000291,3220,0
110036,0,-1570.0636130249204143,22967.180000000000291,3220,0
110037,0,-1590.343613024920387,22967.180000000000291,3220,0
110038,0,-1610.6236130249203597,22967.180000000000291,3220,0
110039,0,-1630.9036130249205598,22967.180000000000291,3220,0
110040,0,-1651.1836130249207599,22967.180000000000291,3220,0
110041,0,-1671.4636130249207326,22967.180000000000291,3220,0
110042,0,-1691.7436130249209327,22967.180000000000291,3220,0
110043,0,-1712.0236130249209054,22967.180000000000291,3220,0
110044,0,-1732.3036130249211055,22967.180000000000291,3220,0
110045,0,-1752.5836130249210782,22967.180000000000291,3220,0
110046,0,-1772.863613024921051,22967.180000000000291,3220,0
110047,0,-1793.1436130249212511,22967.180000000000291,3220,0
110048,0,-1813.4236130249214511,22967.180000000000291,3220,0
110049,0,-1833.7036130249211965,22967.180000000000291,3220,0
110050,0,-1853.9836130249213966,22967.180000000000291,3220,0
110051,0,-1874.2636130249215967,22967.180000000000291,3220,0
110052,0,-1894.5436130249215694,22967.180000000000291,3220,0
110053,0,-1914.8236130249215421,22967.180000000000291,3220,0
110054,0,-1935.1036130249212874,22967.180000000000291,3220,0
110055,0,-1955.3836130249214875,22967.180000000000291,3220,0
110056,0,-1975.6636130249214602,22967.180000000000291,3220,0
110057,0,-1995.943613024921433,22967.180000000000291,3220,0
110058,0,-2016.2236130249211783,22967.180000000000291,3220,0
110059,0,-2036.5036130249213784,22967.180000000000291,3220,0
110060,0,-2056.7836130249211237,22967.180000000000291,3220,0
110061,0,-2077.0636130249213238,22967.180000000000291,3220,0
110062,0,-2097.3436130249210692,22967.180000000000291,3220,0
110063,0,-2117.6236130249212692,22967.180000000000291,3220,0
110064,0,-2137.9036130249210146,22967.180000000000291,3220,0
110065,0,-2158.1836130249212147,22967.180000000000291,3220,0
110066,0,-2178.46361302492096,22967.180000000000291,3220,0
110067,0,-2198.7436130249211601,22967.180000000000291,3220,0
110068,0,-2219.0236130249213602,22967.180000000000291,3220,0
110069,0,-2239.3036130249211055,22967.180000000000291,3220,0
110070,0,-2259.5836130249213056,22967.180000000000291,3220,0
110071,0,-2279.863613024921051,22967.180000000000291,3220,0
110072,0,-2300.1436130249212511,22967.180000000000291,3220,0
110073,0,-2320.4236130249209964,22967.180000000000291,3220,0
110074,0,-2340.7036130249211965,22967.180000000000291,3220,0
110075,0,-2360.9836130249213966,22967.180000000000291,3220,0
110076,0,-2381.2636130249211419,22967.180000000000291,3220,0
110077,0,-2401.543613024921342,22967.180000000000291,3220,0
110078,0,-2421.8236130249210873,22967.180000000000291,3220,0
110079,0,-2442.1036130249212874,22967.180000000000291,3220,0
110080,0,-2462.3836130249210328,22967.180000000000291,3220,0
110081,0,-2482.6636130249212329,22967.180000000000291,3220,0
110082,0,-2502.9436130249209782,22967.180000000000291,3220,0
110083,0,-2523.2236130249211783,22967.180000000000291,3220,0
110084,0,-2543.5036130249213784,22967.180000000000291,3220,0
110085,0,-2563.7836130249211237,22967.180000000000291,3220,0
110086,0,-2584.0636130249213238,22967.180000000000291,3220,0
110087,0,-2604.3436130249210692,22967.180000000000291,3220,0
110088,0,-2624.6236130249212692,22967.180000000000291,3220,0
110089,0,-2644.9036130249214693,22967.180000000000291,3220,0
110090,0,-2665.1836130249212147,22967.180000000000291,3220,0
110091,0,-2685.46361302492096,22967.180000000000291,3220,0
110092,0,-2705.7436130249211601,22967.180000000000291,3220,0
110093,0,-2726.0236130249213602,22967.180000000000291,3220,0
110094,0,-2746.3036130249211055,22967.180000000000291,3220,0
110095,0,-2766.5836130249208509,22967.180000000000291,3220,0
110096,0,-2786.863613024921051,22967.180000000000291,3220,0
110097,0,-2807.1436130249212511,22967.180000000000291,3220,0
110098,0,-2827.4236130249209964,22967.180000000000291,3220,0
110099,0,-2847.7036130249207417,22967.180000000000291,3220,0
110100,0,-2867.9836130249209418,22967.180000000000291,3220,0
110101,0,-2888.2636130249206872,22967.180000000000291,3220,0
110102,0,-2908.5436130249208873,22967.180000000000291,3220,0
110103,0,-2928.8236130249210873,22967.180000000000291,3220,0
110104,0,-2949.1036130249212874,22967.180000000000291,3220,0
110105,0,-2969.3836130249210328,22967.180000000000291,3220,0
110106,0,-2989.6636130249212329,22967.180000000000291,3220,0
110107,0,-3009.943613024921433,22967.180000000000291,3220,0
110108,0,-3030.2236130249211783,22967.180000000000291,3220,0
110109,0,-3050.5036130249213784,22967.180000000000291,3220,0
110110,0,-3070.7836130249215785,22967.180000000000291,3220,0
110111,0,-3091.0636130249213238,22967.180000000000291,3220,0
110112,0,-3111.3436130249215239,22967.180000000000291,3220,0
110113,0,-3131.623613024921724,22967.180000000000291,3220,0
110114,0,-3151.9036130249219241,22967.180000000000291,3220,0
110115,0,-3172.1836130249221242,22967.180000000000291,3220,0
110116,0,-3192.4636130249218695,22967.180000000000291,3220,0
110117,0,-3212.7436130249220696,22967.180000000000291,3220,0
110118,0,-3233.0236130249222697,22967.180000000000291,3220,0
110119,0,-3253.303613024922015,22967.180000000000291,3220,0
110120,0,-3273.5836130249222151,22967.180000000000291,3220,0
110121,0,-3293.8636130249224152,22967.180000000000291,3220,0
110122,0,-3314.1436130249221605,22967.180000000000291,3220,0
110123,0,-3334.4236130249223606,22967.180000000000291,3220,0
110124,0,-3354.7036130249225607,22967.180000000000291,3220,0
110125,0,-3374.9836130249227608,22967.180000000000291,3220,0
110126,0,-3395.2636130249229609,22967.180000000000291,3220,0
110127,0,-3415.5436130249227062,22967.180000000000291,3220,0
110128,0,-3435.8236130249229063,22967.180000000000291,3220,0
110129,0,-3456.1036130249231064,22967.180000000000291,3220,0
110130,0,-3476.3836130249228518,22967.180000000000291,3220,0
110131,0,-3496.6636130249230519,22967.180000000000291,3220,0
110132,0,-3516.9436130249232519,22967.180000000000291,3220,0
110133,0,-3537.2236130249229973,22967.180000000000291,3220,0
110134,0,-3557.5036130249236521,22967.180000000000291,3220,0
110135,0,-3577.7836130249233975,22967.180000000000291,3220,0
110136,0,-3598.0636130249235975,22967.180000000000291,3220,0
110137,0,-3618.3436130249237976,22967.180000000000291,3220,0
110138,0,-3638.623613024923543,22967.180000000000291,3220,0
110139,0,-3658.9036130249237431,22967.180000000000291,3220,0
110140,0,-3679.1836130249239432,22967.180000000000291,3220,0
110141,0,-3699.4636130249236885,22967.180000000000291,3220,0
110142,0,-3719.7436130249238886,22967.180000000000291,3220,0
110143,0,-3740.0236130249240887,22967.180000000000291,3220,0
110144,0,-3760.3036130249242888,22967.180000000000291,3220,0
110145,0,-3780.5836130249240341,22967.180000000000291,3220,0
110146,0,-3800.8636130249242342,22967.180000000000291,3220,0
110147,0,-3821.1436130249239795,22967.180000000000291,3220,0
110148,0,-3841.4236130249246344,22967.180000000000291,3220,0
110149,0,-3861.7036130249243797,22967.180000000000291,3220,0
110150,0,-3881.9836130249245798,22967.180000000000291,3220,0
110151,0,-3902.2636130249247799,22967.180000000000291,3220,0
110152,0,-3922.5436130249245252,22967.180000000000291,3220,0
110153,0,-3942.8236130249251801,22967.180000000000291,3220,0
111000,0,-845.03361302491748575,22977.200000000000728,3220,0
111001,0,-865.31361302491768583,22977.200000000000728,3220,0
111002,0,-885.59361302491765855,22977.200000000000728,3220,0
111003,0,-905.87361302491785864,22977.200000000000728,3220,0
111004,0,-926.15361302491805873,22977.200000000000728,3220,0
111005,0,-946.43361302491803144,22977.200000000000728,3220,0
111006,0,-966.71361302491823153,22977.200000000000728,3220,0
111007,0,-986.99361302491797687,22977.200000000000728,3220,0
111008,0,-1007.273613024918177,22977.200000000000728,3220,0
111009,0,-1027.5536130249181497,22977.200000000000728,3220,0
111010,0,-1047.8336130249183498,22977.200000000000728,3220,0
111011,0,-1068.1136130249183225,22977.200000000000728,3220,0
111012,0,-1088.3936130249185226,22977.200000000000728,3220,0
111013,0,-1108.6736130249184953,22977.200000000000728,3220,0
111014,0,-1128.9536130249186954,22977.200000000000728,3220,0
111015,0,-1149.2336130249188955,22977.200000000000728,3220,0
111016,0,-1169.5136130249188682,22977.200000000000728,3220,0
111017,0,-1189.7936130249190683,22977.200000000000728,3220,0
111018,0,-1210.073613024919041,22977.200000000000728,3220,0
111019,0,-1230.3536130249190137,22977.200000000000728,3220,0
111020,0,-1250.6336130249192138,22977.200000000000728,3220,0
111021,0,-1270.9136130249191865,22977.200000000000728,3220,0
111022,0,-1291.1936130249191592,22977.200000000000728,3220,0
111023,0,-1311.4736130249193593,22977.200000000000728,3220,0
111024,0,-1331.7536130249195594,22977.200000000000728,3220,0
111025,0,-1352.0336130249195321,22977.200000000000728,3220,0
111026,0,-1372.3136130249195048,22977.200000000000728,3220,0
111027,0,-1392.5936130249197049,22977.200000000000728,3220,0
111028,0,-1412.8736130249196776,22977.200000000000728,3220,0
111029,0,-1433.1536130249196503,22977.200000000000728,3220,0
111030,0,-1453.4336130249198504,22977.200000000000728,3220,0
111031,0,-1473.7136130249200505,22977.200000000000728,3220,0
111032,0,-1493.9936130249202506,22977.200000000000728,3220,0
111033,0,-1514.2736130249202233,22977.200000000000728,3220,0
111034,0,-1534.553613024920196,22977.200000000000728,3220,0
111035,0,-1554.8336130249203961,22977.200000000000728,3220,0
111036,0,-1575.1136130249203688,22977.200000000000728,3220,0
111037,0,-1595.3936130249203416,22977.200000000000728,3220,0
111038,0,-1615.6736130249205416,22977.200000000000728,3220,0
111039,0,-1635.9536130249205144,22977.200000000000728,3220,0
111040,0,-1656.2336130249207145,22977.200000000000728,3220,0
111041,0,-1676.5136130249206872,22977.200000000000728,3220,0
111042,0,-1696.7936130249208873,22977.200000000000728,3220,0
111043,0,-1717.07361302492086,22977.200000000000728,3220,0
111044,0,-1737.3536130249208327,22977.200000000000728,3220,0
111045,0,-1757.6336130249210328,22977.200000000000728,3220,0
111046,0,-1777.9136130249212329,22977.200000000000728,3220,0
111047,0,-1798.1936130249212056,22977.200000000000728,3220,0
111048,0,-1818.4736130249211783,22977.200000000000728,3220,0
111049,0,-1838.7536130249213784,22977.200000000000728,3220,0
111050,0,-1859.0336130249215785,22977.200000000000728,3220,0
111051,0,-1879.3136130249215512,22977.200000000000728,3220,0
111052,0,-1899.5936130249215239,22977.200000000000728,3220,0
111053,0,-1919.8736130249212692,22977.200000000000728,3220,0
111054,0,-1940.1536130249214693,22977.200000000000728,3220,0
111055,0,-1960.433613024921442,22977.200000000000728,3220,0
111056,0,-1980.7136130249214148,22977.200000000000728,3220,0
111057,0,-2000.9936130249211601,22977.200000000000728,3220,0
111058,0,-2021.2736130249213602,22977.200000000000728,3220,0
111059,0,-2041.5536130249211055,22977.200000000000728,3220,0
111060,0,-2061.8336130249213056,22977.200000000000728,3220,0
111061,0,-2082.113613024921051,22977.200000000000728,3220,0
111062,0,-2102.3936130249212511,22977.200000000000728,3220,0
111063,0,-2122.6736130249209964,22977.200000000000728,3220,0
111064,0,-2142.9536130249211965,22977.200000000000728,3220,0
111065,0,-2163.2336130249209418,22977.200000000000728,3220,0
111066,0,-2183.5136130249211419,22977.200000000000728,3220,0
111067,0,-2203.7936130249208873,22977.200000000000728,3220,0
111068,0,-2224.0736130249210873,22977.200000000000728,3220,0
111069,0,-2244.3536130249212874,22977.200000000000728,3220,0
111070,0,-2264.6336130249210328,22977.200000000000728,3220,0
111071,0,-2284.9136130249212329,22977.200000000000728,3220,0
111072,0,-2305.1936130249209782,22977.200000000000728,3220,0
111073,0,-2325.4736130249211783,22977.200000000000728,3220,0
111074,0,-2345.7536130249209236,22977.200000000000728,3220,0
111075,0,-2366.0336130249211237,22977.200000000000728,3220,0
111076,0,-2386.3136130249213238,22977.200000000000728,3220,0
111077,0,-2406.5936130249210692,22977.200000000000728,3220,0
111078,0,-2426.8736130249212692,22977.200000000000728,3220,0
111079,0,-2447.1536130249210146,22977.200000000000728,3220,0
111080,0,-2467.4336130249212147,22977.200000000000728,3220,0
111081,0,-2487.71361302492096,22977.200000000000728,3220,0
111082,0,-2507.9936130249211601,22977.200000000000728,3220,0
111083,0,-2528.2736130249209054,22977.200000000000728,3220,0
111084,0,-2548.5536130249211055,22977.200000000000728,3220,0
111085,0,-2568.8336130249213056,22977.200000000000728,3220,0
111086,0,-2589.113613024921051,22977.200000000000728,3220,0
111087,0,-2609.3936130249212511,22977.200000000000728,3220,0
111088,0,-2629.6736130249209964,22977.200000000000728,3220,0
111089,0,-2649.9536130249211965,22977.200000000000728,3220,0
111090,0,-2670.2336130249213966,22977.200000000000728,3220,0
111091,0,-2690.5136130249211419,22977.200000000000728,3220,0
111092,0,-2710.7936130249208873,22977.200000000000728,3220,0
111093,0,-2731.0736130249210873,22977.200000000000728,3220,0
111094,0,-2751.3536130249208327,22977.200000000000728,3220,0
111095,0,-2771.6336130249210328,22977.200000000000728,3220,0
111096,0,-2791.9136130249207781,22977.200000000000728,3220,0
111097,0,-2812.1936130249209782,22977.200000000000728,3220,0
111098,0,-2832.4736130249207235,22977.200000000000728,3220,0
111099,0,-2852.7536130249209236,22977.200000000000728,3220,0
111100,0,-2873.033613024920669,22977.200000000000728,3220,0
111101,0,-2893.3136130249208691,22977.200000000000728,3220,0
111102,0,-2913.5936130249210692,22977.200000000000728,3220,0
111103,0,-2933.8736130249208145,22977.200000000000728,3220,0
111104,0,-2954.1536130249210146,22977.200000000000728,3220,0
111105,0,-2974.4336130249212147,22977.200000000000728,3220,0
111106,0,-2994.71361302492096,22977.200000000000728,3220,0
111107,0,-3014.9936130249216149,22977.200000000000728,3220,0
111108,0,-3035.2736130249213602,22977.200000000000728,3220,0
111109,0,-3055.5536130249215603,22977.200000000000728,3220,0
111110,0,-3075.8336130249217604,22977.200000000000728,3220,0
111111,0,-3096.1136130249215057,22977.200000000000728,3220,0
111112,0,-3116.3936130249217058,22977.200000000000728,3220,0
111113,0,-3136.6736130249219059,22977.200000000000728,3220,0
111114,0,-3156.9536130249216512,22977.200000000000728,3220,0
111115,0,-3177.2336130249218513,22977.200000000000728,3220,0
111116,0,-3197.5136130249220514,22977.200000000000728,3220,0
111117,0,-3217.7936130249217968,22977.200000000000728,3220,0
111118,0,-3238.0736130249219968,22977.200000000000728,3220,0
111119,0,-3258.3536130249221969,22977.200000000000728,3220,0
111120,0,-3278.6336130249219423,22977.200000000000728,3220,0
111121,0,-3298.9136130249225971,22977.200000000000728,3220,0
111122,0,-3319.1936130249223424,22977.200000000000728,3220,0
111123,0,-3339.4736130249225425,22977.200000000000728,3220,0
111124,0,-3359.7536130249227426,22977.200000000000728,3220,0
111125,0,-3380.033613024922488,22977.200000000000728,3220,0
111126,0,-3400.3136130249226881,22977.200000000000728,3220,0
111127,0,-3420.5936130249228881,22977.200000000000728,3220,0
111128,0,-3440.8736130249226335,22977.200000000000728,3220,0
111129,0,-3461.1536130249228336,22977.200000000000728,3220,0
111130,0,-3481.4336130249230337,22977.200000000000728,3220,0
111131,0,-3501.7136130249232338,22977.200000000000728,3220,0
111132,0,-3521.9936130249234338,22977.200000000000728,3220,0
111133,0,-3542.2736130249231792,22977.200000000000728,3220,0
111134,0,-3562.5536130249233793,22977.200000000000728,3220,0
111135,0,-3582.8336130249235794,22977.200000000000728,3220,0
111136,0,-3603.1136130249233247,22977.200000000000728,3220,0
111137,0,-3623.3936130249235248,22977.200000000000728,3220,0
111138,0,-3643.6736130249237249,22977.200000000000728,3220,0
111139,0,-3663.9536130249234702,22977.200000000000728,3220,0
111140,0,-3684.2336130249236703,22977.200000000000728,3220,0
111141,0,-3704.5136130249238704,22977.200000000000728,3220,0
111142,0,-3724.7936130249240705,22977.200000000000728,3220,0
111143,0,-3745.0736130249242706,22977.200000000000728,3220,0
111144,0,-3765.3536130249240159,22977.200000000000728,3220,0
111145,0,-3785.633613024924216,22977.200000000000728,3220,0
111146,0,-3805.9136130249244161,22977.200000000000728,3220,0
111147,0,-3826.1936130249241614,22977.200000000000728,3220,0
111148,0,-3846.4736130249243615,22977.200000000000728,3220,0
111149,0,-3866.7536130249245616,22977.200000000000728,3220,0
111150,0,-3887.033613024924307,22977.200000000000728,3220,0
111151,0,-3907.3136130249249618,22977.200000000000728,3220,0
111152,0,-3927.5936130249247071,22977.200000000000728,3220,0
111153,0,-3947.8736130249249072,22977.200000000000728,3220,0
112000,1589.7599999999997635,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112001,1569.4799999999997908,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112002,1549.1999999999995907,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112003,1528.919999999999618,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112004,1508.6399999999994179,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112005,1488.3599999999996726,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112006,1468.0799999999994725,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112007,1447.7999999999994998,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112008,1427.5199999999992997,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112009,1407.2399999999990996,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112010,1386.9599999999991269,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112011,1366.6799999999989268,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112012,1346.3999999999989541,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112013,1326.119999999998754,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112014,1305.8399999999987813,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112015,1285.5599999999985812,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112016,1265.2799999999986085,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112017,1244.9999999999986358,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112018,1224.7199999999984357,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112019,1204.439999999998463,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112020,1184.1599999999982629,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112021,1163.8799999999982901,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112022,1143.5999999999980901,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112023,1123.3199999999981173,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112024,1103.0399999999981446,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112025,1082.7599999999979445,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112026,1062.4799999999979718,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112027,1042.1999999999977717,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112028,1021.9199999999976853,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112029,1001.6399999999975989,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112030,981.35999999999751253,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112031,961.07999999999742613,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112032,940.79999999999745341,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112033,920.51999999999736701,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112034,900.23999999999728061,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112035,879.9599999999973079,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112036,859.67999999999710781,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112037,839.3999999999970214,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112038,819.119999999996935,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112039,798.8399999999968486,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112040,778.5599999999967622,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112041,758.27999999999678948,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112042,737.99999999999670308,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112043,717.71999999999661668,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112044,697.43999999999641659,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112045,677.15999999999644388,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112046,656.87999999999635747,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112047,636.59999999999627107,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112048,616.31999999999618467,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112049,596.03999999999609827,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112050,575.75999999999601187,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112051,555.47999999999592546,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112052,535.19999999999595275,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112053,514.91999999999586635,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112054,494.63999999999577994,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112055,474.35999999999580723,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112056,454.07999999999589136,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112057,433.79999999999591864,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112058,413.51999999999588908,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112059,393.23999999999603006,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112060,372.9599999999960005,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112061,352.67999999999602778,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112062,332.39999999999611191,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112063,312.11999999999613919,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112064,291.83999999999616648,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112065,271.55999999999619376,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112066,251.27999999999622105,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112067,230.99999999999621991,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112068,210.71999999999619035,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112069,190.4399999999961608,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112070,170.15999999999615966,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112071,149.8799999999961301,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112072,129.59999999999610054,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112073,109.31999999999611362,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112074,89.039999999996126689,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112075,68.759999999996125553,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112076,48.479999999996138627,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112077,28.19999999999613749,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112078,7.9199999999961425701,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112079,-12.360000000003857679,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112080,-32.640000000003858815,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112081,-52.920000000003852847,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112082,-73.200000000003853984,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112083,-93.48000000000384091,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112084,-113.76000000000382784,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112085,-134.04000000000382897,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112086,-154.32000000000383011,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112087,-174.60000000000383125,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112088,-194.88000000000386081,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112089,-215.16000000000389036,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112090,-235.44000000000391992,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112091,-255.72000000000394948,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112092,-276.0000000000039222,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112093,-296.28000000000389491,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112094,-316.56000000000381078,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112095,-336.8400000000037835,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112096,-357.12000000000381306,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112097,-377.40000000000372893,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112098,-397.68000000000370164,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112099,-417.96000000000367436,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112100,-438.24000000000359023,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112101,-458.52000000000361979,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112102,-478.8000000000035925,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112103,-499.08000000000350838,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112104,-519.36000000000365162,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112105,-539.64000000000373802,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112106,-559.92000000000371074,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112107,-580.20000000000379714,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112108,-600.48000000000388354,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112109,-620.76000000000396994,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112110,-641.04000000000405635,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112111,-661.32000000000414275,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112112,-681.60000000000422915,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112113,-701.88000000000431555,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112114,-722.16000000000440195,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112115,-742.44000000000437467,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112116,-762.72000000000446107,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112117,-783.00000000000454747,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112118,-803.28000000000474756,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112119,-823.56000000000472028,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112120,-843.84000000000480668,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112121,-864.12000000000489308,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112122,-884.40000000000497948,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112123,-904.68000000000506589,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112124,-924.9600000000050386,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112125,-945.240000000005125,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112126,-965.52000000000532509,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
112127,-985.80000000000541149,-2384.7299999999995634,22987.220000000001164,3129.9727739501640826,1
